
Country Name En,Continent Name En,FAO major fishing area Name En,Ocean Name En,Unit Name,2021,2021 Flag,2020,2020 Flag,2019,2019 Flag,2018,2018 Flag,2017,2017 Flag,2016,2016 Flag,2015,2015 Flag,2014,2014 Flag,2013,2013 Flag,2012,2012 Flag,2011,2011 Flag,2010,2010 Flag,2009,2009 Flag,2008,2008 Flag,2007,2007 Flag,2006,2006 Flag,2005,2005 Flag,2004,2004 Flag,2003,2003 Flag,2002,2002 Flag,2001,2001 Flag,2000,2000 Flag,1999,1999 Flag,1998,1998 Flag,1997,1997 Flag,1996,1996 Flag,1995,1995 Flag,1994,1994 Flag,1993,1993 Flag,1992,1992 Flag,1991,1991 Flag,1990,1990 Flag,1989,1989 Flag,1988,1988 Flag,1987,1987 Flag,1986,1986 Flag,1985,1985 Flag,1984,1984 Flag,1983,1983 Flag,1982,1982 Flag,1981,1981 Flag,1980,1980 Flag,1979,1979 Flag,1978,1978 Flag,1977,1977 Flag,1976,1976 Flag,1975,1975 Flag,1974,1974 Flag,1973,1973 Flag,1972,1972 Flag,1971,1971 Flag,1970,1970 Flag,1969,1969 Flag,1968,1968 Flag,1967,1967 Flag,1966,1966 Flag,1965,1965 Flag,1964,1964 Flag,1963,1963 Flag,1962,1962 Flag,1961,1961 Flag,1960,1960 Flag,1959,1959 Flag,1958,1958 Flag,1957,1957 Flag,1956,1956 Flag,1955,1955 Flag,1954,1954 Flag,1953,1953 Flag,1952,1952 Flag,1951,1951 Flag,1950,1950 Flag
Seychelles,Africa,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,0,,19.18,,30.1,,31.58,,34.01,,10.8,,15.12,,23.42,,24.61,,13,,12,,10,,17,,41,,17,,29,,34,,34,,27,,32,,54,,29,,78,,40,,19,,32,,20,,32,,67,,20,,40,,17,,24,,61,,58,,101,,47,,50,,51,,51,,51,,51,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,Africa,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,30,E,20,E,20,E,20,E,20,E,20,E,20,E,21,E,18,E,15,E,11,E,8,E,4,E,1,,6,,0,N,1,,3,,19,,1,,11,,8,,188,,328,,777,,912,,381,,143,,777,,2744,,1605,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Europe,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,7.165,,18.071,,16,,20,N,12,N,12,,8,,17,N,19,N,25,,25,,20,,25,,14,,34,,29,,37,,24,,32,,25,,53,,18,,8,,12,,7,,2,,34,,6,,25,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,Africa,"Atlantic, Southeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,300.469,,199.12,,196.082,,188,,316,,174,,185,,236,,256,,161,,143,,112,,201,,215,,228,,199,,112,,98,,90,,68,,93,,90,E,87,,60,,64,,46,,33,,91,,149,,122,,62,,46,,79,,113,,116,,93,,106,,75,,64,,71,,114,,196,,115,,545,,52,,8,,8,,5,,0,N,0,N,0,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,Africa,"Indian Ocean, Antarctic",Southern Ocean,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,Africa,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,75.24,,,,,,5,,4,,2,,6,,3,,3,,6,,8,,11,,6,,5,,13,,7,,5,,15,,0,N,7,,14,,15,,10,E,8,,10,,0,,0,,0,,7,,15,,20,,49,,26,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,356.22,,178.33,,659.95,,126,,765,,561,,796,,392,,337,,3536,,5317,,4759,,6752,,5792,,5134,,9948,,9894,,8393,,12640,,8483,,14913,,11626,,21692,,38235,,22545,,26874,,31000,E,32000,E,33000,E,34432,,42162,,25741,,24992,,22558,,32214,,36185,,40343,,42996,,76830,,42600,,68452,,45251,,40447,,53719,,51480,,71653,,92621,,85267,,66500,,87266,,20000,E,20000,,29300,,41700,,8100,,4600,,4000,,2100,,1900,,1000,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Europe,"Atlantic, Northeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,3582.613,,3032.60,,5755.49,,3381,,3775,,5795,,4717,,4621,,7645,,6789,,5329,,6998,,4530,,6835,,5469,,5360,,5772,,5572,,4422,,3902,,2895,,6339,,4374,,6350,,6292,,5650,,7318,,5822,,8135,,8670,,4829,,6757,,5331,,6547,,8524,,2625,,4052,,5138,,5075,,4902,,5319,,7725,,4528,,4394,,3752,,3120,,6530,,4970,,9300,,5200,,17800,E,17800,,18400,,18200,,18200,,17600,,16700,,12400,,15100,,12800,,10400,,7100,,7200,,5100,,4400,,4400,,2800,,3000,,2500,,2900,,2300,,2800,
Spain,Europe,"Atlantic, Southeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,1.682,,,,0.02,,3,,1,,38,,28,,20,,0,N,0,N,0,,0,,0,,45,,50,,29,,62,,1,,73,,78,,20,,47,,116,,418,,0,,282,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Europe,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Europe,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,2358.726,,2617.14,,3570.21,,3289,,3083,,2867,,3205,,3001,,4093,,3447,,5776,,4703,,4403,,4194,,4906,,5885,,6048,,5026,,0,,5087,,6634,,7889,,5565,,5134,,4898,,5594,,5700,E,5700,E,5700,E,5700,E,5600,E,5600,E,5573,,6125,,5627,,6770,,7111,,5918,,6628,,6082,,4650,,4717,,3003,,3947,,4871,,5441,,4590,,4200,,4300,,5000,,4233,,4066,,4600,,3900,,3700,,3400,,2700,,2500,,1900,,1600,,1200,,1000,,600,,1400,,1700,,1400,,1400,,1700,,2100,,1700,,1700,,1900,
Spain,Europe,"Pacific, Antarctic",Southern Ocean,Tonnes - live weight,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Europe,"Atlantic, Northeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,4.864,,6.579,,3,,4,,0,,0,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Taiwan Province of China,Asia,"Pacific, Northwest",Pacific Ocean,Tonnes - live weight,249.635,,249.516,,53.996,,143,,199,,47,,55,,59,,892,,53,,93,,71,,138,,77,,87,,83,,159,,561,,816,,481,,374,,287,,500,,941,,615,,967,,919,,909,,929,,501,,627,,5948,,1665,,618,,866,,1761,,890,,787,,1226,,1579,,786,,1095,,914,,565,,846,,676,,586,,422,,1738,,2376,,2263,,577,,500,,1100,,500,,500,,300,,200,,400,,200,,100,,100,,100,,100,,,,,,,,,,,,,,,,,
"Tanzania, United Rep. of",Africa,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,3172.35,,3855.62,,5687,,2864,,1509,,1531,,1538,,1276,,1320,,1251,,1264,,1316,,1121,,829,,882,,703,,1334,,1600,,1700,,800,,650,,600,,600,,690,,653,,605,,490,,314,,393,,600,,609,,483,,195,,491,,554,,480,,469,,355,,150,,145,,67,,80,,298,,134,,65,,102,,61,,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,Asia,"Indian Ocean, Eastern",Indian Ocean,Tonnes - live weight,1204.29,,2702.68,,1043.27,,547.52,,2192.33,,846.08,,689,,1413,,1634,,2276,,2352,,2776,,4007,,4766,,4750,,4983,,5960,,11028,,10249,,13644,,14267,,13073,,12880,,14989,,10919,,10702,,5541,,4608,,7027,,5897,,6353,,2704,,1429,,476,,431,,1028,,303,,211,,122,,47,,162,,0,,51,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,Asia,"Pacific, Western Central",Pacific Ocean,Tonnes - live weight,6534.77,,6042.46,,9204.34,,7449.94,,5609.82,,4167.41,,4510,,7591,,8626,,7940,,5338,,5631,,5842,,6013,,8957,,11124,,14000,,10228,,9449,,8469,,8065,,10885,,12120,,16919,,12193,,12721,,10828,,11282,,13681,,14648,,13653,,15828,,14621,,11283,,10992,,10918,,8922,,6366,,8114,,6968,,5347,,5738,,7234,,7103,,7013,,4036,,3098,,1600,,1600,,4200,,700,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Africa,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,2715,E,2635,E,2770,E,4058,,3390,,2404,,3960,,4349,,3669,,4244,,3564,,3764,,2453,,2077,,3346,,3199,,4745,,5514,,3378,,3413,,2448,,2472,,2741,,3381,,6349,,3460,,1868,,1841,,3350,,7544,,6337,,6417,,9135,,12295,,8325,E,5427,E,5192,,4851,,3328,,2222,,2819,,4022,,3254,,3675,,3312,,2201,,2144,,700,,900,,252,,203,,105,,1400,,1400,,500,,500,,1000,,1200,,1000,,1000,,1200,,800,,500,,500,,500,,100,,100,,100,,0,N,0,N,0,N,0,N
Türkiye,Asia,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,243.2,,310.7,,293,,224,,163,,246,,215,,254,,284,,361,,322,,509,,649,,681,,664,,1114,,876,,1185,,750,,1502,,1400,,680,,510,,1450,,1000,,802,,602,,659,,472,,579,,336,,482,,2133,,1732,,460,,274,,252,,229,,137,,60,,123,,54,,25,,17,,27,,27,,10,,10,,0,N,0,N,9,,87,,100,,200,,100,,0,N,0,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Europe,"Atlantic, Antarctic",Southern Ocean,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Europe,"Atlantic, Northeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,310.975,,356.140,,443.482,,316.891,,375.475,,302.015,,279.009,,224.218,,495,,462,,370,,336,,231,,233,,233,,147,,184,,187,,160,,179,,164,,135,,63,,111,,148,,229,,333,,313,,182,,137,,151,,145,,156,,122,,110,,68,,70,,26,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States of America,Americas,"Atlantic, Northwest",Atlantic Ocean and adjacent seas,Tonnes - live weight,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,0,N,0,N,0,N,2,,2,,2,,2,,1,,4,,3,,9,,7,,8,,8,,9,,10,,13,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States of America,Americas,"Atlantic, Western Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,11,N,3,N,6,N,3,N,7,N,7,N,8,N,22,N,34,N,33,N,18,N,11,N,9,,7,,1,,1,,7,,10,,6,,7,,17,,8,,8,,11,,29,,48,,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,4,,5,,0,N,1,,0,N,1,,3,,0,N,0,N,0,N,0,N,0,N,0,N,1,,0,N,0,N,0,N,0,N,1,,0,N,,,2,,,,,,,,,,,,,,,,,,,
United States of America,Americas,"Pacific, Eastern Central",Pacific Ocean,Tonnes - live weight,4,,2,,5,,8,,11,,14,,14,,12,,14,,13,,12,,10,,9,,9,,8,,8,,10,,8,,11,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,0,,0,,0,,0,,20,,10,,10,,9,,7,,9,,0,N,0,N,0,N,0,N,2,,8,,4,,8,,9,,18,,34,,6,,1,,1,,1,,7,,14,,7,,12,,14,,8,,8,,13,,27,
United States of America,Americas,"Pacific, Northeast",Pacific Ocean,Tonnes - live weight,50,,176,,352,,335,,289,,305,,466,,620,,266,,307,,423,,335,,5,,3,,6,,7,,13,,9,,53,,60,,26,,5,,9,,180,,235,,21,,11,,0,,0,,0,,0,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,49,,78,,45,,0,N,0,N,0,N,0,N,14,,12,,15,,67,,28,,16,,34,,55,,11,,15,,40,,43,,16,,11,,22,,21,,17,,20,,14,,17,
Un. Sov. Soc. Rep.,,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,,1512,,3161,,3301,,2848,,3550,,3769,,2385,,2568,,471,,0,,2632,,0,,5942,,7694,,8655,,6031,,0,,0,,0,,0,,0,,,,,,,,,,,,,,100,,100,,100,,100,,0,N,,,,,,,,,,,,,,,,,,
Un. Sov. Soc. Rep.,,"Atlantic, Southeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,Americas,"Pacific, Antarctic",Southern Ocean,Tonnes - live weight,,,0.025,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,Oceania,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,3,,0,,699,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela (Boliv Rep of),Americas,"Atlantic, Western Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,134.136,E,120.512,E,102.76,E,108.676,E,153.987,E,183,,1633,,463,,380,,295,,1033,,910,E,1520,E,1467,,1779,,766,,668,,870,E,1075,,1226,,1064,,1110,,526,,6507,,1917,,1548,,724,,1196,,901,,693,,1784,,1133,,1828,,950,,1212,,1726,,765,,1127,,1423,,698,,232,,453,,659,,446,,700,,621,,650,,1408,,600,,700,,400,,100,,100,,0,N,0,N,0,N,0,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallis and Futuna Is.,Oceania,"Pacific, Western Central",Pacific Ocean,Tonnes - live weight,2,,1.7,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,E,1,E,1,E,1,E,1,E,1,E,1,E,1,,1,E,1,E,1,E,1,E,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,Asia,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,18,E,18,E,18,E,18,E,18,E,21,E,25,E,30,E,49,E,6,,3,,3,,4,,0,N,5,,6,,40,E,60,E,50,,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yugoslavia SFR,Europe,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,121,E,211,,180,,179,,159,,154,,150,,100,,113,,114,,106,,107,,122,,132,,133,,107,,85,,98,,99,,132,,218,,253,,100,,100,,200,,100,,100,,0,N,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,
